"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Macao SAR, China","MAC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40365.3455689617","40680.1176393644","44984.8072089545","46310.1302099627","47307.0635821533","47887.1131119683","46731.7711901753","45673.1947224994","42705.3602808614","40824.8413910914","42225.4970843683","42443.3095287083","45126.6565646444","49153.4667882048","60810.5928093325","64199.2591875666","71160.1803609264","79743.382009798","80762.3996896231","80121.2230228718","98184.6441239407","116752.211556318","124568.599947039","135318.754420627","130755.160705843","100444.593628176","97751.7321632423","104861.851096529","",
"St. Martin (French part)","MAF","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3912.00572444531","4118.02292754559","3960.06610920777","3863.40785892617","4203.00594043673","3915.21761482867","4337.14326589323","4212.62151128949","4460.46967469518","4453.46660083974","4483.80840635475","4754.19233348353","4843.98989187513","5071.71729952611","5252.30109693447","5361.66283419226","5700.92332732755","5834.01224051593","6106.84544477839","6287.87064386865","6443.25361319481","6688.40260633548","6791.3351346285","6995.93818558948","7078.88148932392","7296.93440143191","7285.90832106945","7485.01295069865","",
"Monaco","MCO","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2605.43173610128","2457.22392959431","2506.95074792762","2343.88795443004","2268.49903450595","2321.02779552393","2468.12371052615","2666.80599154505","2850.83168356425","3069.37900853074","3307.62033414767","3476.03340968826","3588.62131768509","3875.90436411118","3647.9522995366","3910.86053324527","4179.21480881512","4150.50476317761","4541.86822214577","4762.7808726743","4746.78491111423","4963.39834391968","5189.97166016505","",
"Madagascar","MDG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1653.15890049926","1504.21513243242","1477.69772408654","1464.14896552968","1419.30976241928","1399.81077049851","1385.94494233309","1392.54522486438","1402.25611901404","1422.09630289658","1444.02942941694","1484.40778157891","1257.29355305791","1339.25633149499","1368.18158492365","1389.50091191832","1417.27858258664","1462.85832281912","1523.01987327079","1421.18847235777","1385.68507168039","1367.54308214295","1370.95027466491","1364.34590907905","1372.02096124513","1377.16821269101","1396.6696154848","1416.43950728464","",
"Maldives","MDV","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7778.90178640973","8220.52244425078","8744.03940610544","9227.21066316083","9608.66582002582","9768.22998027426","9165.84485965139","9587.73982212985","10622.1199911737","10965.0052181698","9274.06074404208","11390.7350981655","11951.8141101857","12744.7831900058","11508.4022593141","12005.5046183167","12664.990676931","12611.5858744878","13148.7319744621","13737.4141581271","13790.6088416585","14472.3171659697","15168.5588293345","",
"Middle East & North Africa","MEA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11802.4731198699","11879.8253871225","12225.564291828","12263.013845728","12250.0195826411","12244.7408817646","12565.0593922195","12717.9693636689","13093.4137793291","13102.687305951","13555.7116218656","13489.2417101202","13481.5177584551","13911.6875414491","14743.5789382805","15174.4608433956","15718.1423588874","16184.1873901606","16545.3964085959","16338.8133292579","16803.1442653465","16964.6393904848","17229.0408449432","17301.9615401772","17444.5279754493","17524.9298311262","18106.6208726655","18093.4325513394","",
"Mexico","MEX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13354.5396152842","13643.4949821712","13847.2364047801","13839.9235314677","14248.7479297653","13111.471673168","13759.3314607451","14460.4806941659","14970.2686652278","15155.6391333423","15682.8126744267","15415.2007228311","15218.7939166139","15251.1411260839","15648.3428331755","15791.5375388442","16258.5405705563","16371.7520741277","16293.0318206822","15185.5378750799","15715.9726507563","16049.3647610066","16394.6312025404","16385.0601360587","16615.9799777821","16934.7349727752","17200.1169397908","17330.7319768603","",
"Marshall Islands","MHL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2907.88097177802","2839.76964851633","2986.91128660172","3123.92462449405","3273.0749157263","3511.35142874073","3125.92721005409","2907.97709951056","2812.59039311342","2737.05065916745","2893.83664371888","3047.64124859351","3128.862066115","3136.71111866263","3142.96227922278","3235.77452443644","3280.81341038314","3396.81886309467","3335.7630227933","3274.79420051252","3479.15530340683","3513.29121329955","3626.42477787669","3720.95811631551","3685.46257438709","3665.3753730567","3730.33398854254","3860.18867919691","",
"Middle income","MIC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4438.16515384444","4393.32222808767","4357.18794124647","4395.54133384887","4423.3119973289","4529.3175764164","4688.27587288524","4833.5183968788","4858.30935217156","4982.90871430722","5202.16045119916","5336.84727141598","5532.03127992572","5781.44257411443","6154.36464237317","6521.46123825584","6971.68385171988","7495.15402595814","7829.15687265201","7972.62533818712","8477.1745439088","8891.0102787015","9257.85107354683","9633.72621146113","9986.71374848565","10302.8370959041","10671.8884121289","11094.2897614422","",
"Macedonia, FYR","MKD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9633.06915099316","9051.90279307372","8477.37374529255","7862.48510692334","7733.3119008716","7641.13383012834","7707.62875924128","7778.90627518496","7991.94315533212","8287.8982535946","8620.5329326226","8323.30147906036","8422.5314973838","8590.87133099856","8976.61756623386","9385.93392746792","9854.35005963154","10480.5203629046","11043.7485802216","10995.023100637","11355.2852035434","11611.7671294616","11549.6141002872","11877.6559372602","12298.3682695155","12761.4087256706","13112.9404425146","13132.1503235056","",
"Mali","MLI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1271.79407655675","1390.4007288101","1312.91119931661","1319.27098592209","1332.84931759","1309.96293166915","1366.48624133259","1396.03467846853","1463.14984443734","1505.53585459056","1462.91976687896","1639.20324243351","1639.9260800084","1734.88639397006","1706.95633620869","1760.69393390853","1783.11032640616","1784.87848475457","1808.88762645838","1832.80808109145","1871.98474385098","1874.70303010183","1804.94260440098","1793.72366558663","1865.16062183071","1919.2284214274","1971.08447950848","2016.21879272815","",
"Malta","MLT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16172.9830745297","16727.8823935824","17332.8379847369","17929.509882062","18766.3866905849","19818.0009725861","20432.010945942","21343.9752934682","22292.6226505863","23206.8359643816","24618.6142825755","24583.042533179","25128.2769704088","25598.5572666192","25539.9535558913","26337.873032599","26721.9825369164","27690.5000418091","28431.571442666","27523.2235572157","28358.6487182949","28612.2969723364","29125.4140091257","30043.6150933945","31839.2840309577","34079.6900956352","35050.8287352356","36505.4059195059","",
"Myanmar","MMR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","742.970893451487","728.031674937017","788.388429898514","826.132906284406","877.465847419518","927.02568126727","974.234369873173","1015.88107895931","1061.39962694875","1162.5863258659","1306.44323554326","1438.0328017376","1593.45888607089","1795.59579688634","2020.1248042892","2274.88473607483","2553.18939033366","2840.44800979782","3112.23973581319","3418.40866072166","3721.21144009279","3898.41462716496","4148.69819576985","4457.90132904328","4769.99762200463","5056.85904071061","5304.57064368729","5611.58319816214","",
"Middle East & North Africa (excluding high income)","MNA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8036.43540334777","7701.86440941461","7879.70324945912","7923.04468328022","7866.63148341136","7916.68673691992","8216.47608856341","8336.07748697828","8736.43925306925","8960.36869205324","9204.48497197054","9249.66661228088","9395.88761154104","9475.96962442873","10048.4386286959","10321.167002498","10702.4003210495","11150.7541556328","11345.1308605834","11434.5264529112","11815.8106382049","11532.3557315611","11610.59638301","11596.7590333517","11645.385775207","11575.0660928142","12215.0451488684","12370.12469463","",
"Montenegro","MNE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10537.1510419089","11087.269083529","10072.5987818752","10402.89103184","10475.0900130533","10631.4257174962","10853.8017066255","11311.3057119293","11768.9579358071","12765.2113190179","13614.4297620452","14568.7896614545","13694.389847705","14038.3908566651","14472.4093018024","14069.8098876591","14548.0474609982","14795.5504087232","15290.0173756809","15729.7871874776","16464.6423089059","",
"Mongolia","MNG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5122.53160723357","4605.98066703721","4131.96682048714","3966.20998866418","4020.14105902397","4243.83617517164","4303.98887254293","4435.08231343354","4544.50205789777","4643.48226327334","4655.02260379858","4748.22660229984","4924.35613469186","5214.60300263437","5705.03351665267","6047.13473483827","6483.53499786172","7055.13810569901","7576.48136329836","7367.78598727015","7708.59999413593","8881.48475043728","9788.82502176457","10720.0621460769","11348.6473412397","11411.9421058207","11352.6117138492","11766.9543200678","",
"Northern Mariana Islands","MNP","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","378.534273608397","387.023287898838","354.284535412528","370.4504103904","378.275282814723","373.435311731248","459.426475471307","495.421676161829","540.094616622675","567.5070212929","561.612753539094","615.309821909104","650.152478313952","672.155095927252","703.392186983536","742.424003909612","791.927644260904","826.162668266385","857.526881969907","885.734281982969","917.763831735008","954.799116244546","994.124894206142","1034.58942341359","1079.82386545205","1118.22284449785","1127.35087760718","1136.39388190832","",
"Mauritania","MRT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2806.7338297681","2781.48061468222","2759.18703757825","2843.77006437929","2681.62268379397","2861.84365626006","2939.72567102433","2735.9639715643","2726.33813912591","2847.7176270967","2751.15554911611","2724.59315092928","2663.96032022904","2743.12811472883","2819.08196932613","2985.69069814797","3449.96015555249","3448.64870958749","3388.83543285186","3259.07635021784","3316.97478042488","3371.99458202082","3462.56176015693","3565.5219994799","3655.38850923143","3601.61434961183","3572.28055028289","3597.63268948014","",
"Mauritius","MUS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7386.83018093069","7631.64202235062","8022.41601161281","8330.76783820663","8554.72624960351","8845.14008176646","9244.35951143695","9648.56147360446","10127.2479401101","10260.3805167393","11077.1563058491","11272.8213181119","11431.4137686636","11764.003780155","12362.168850134","12441.7452188617","13441.201414927","14146.4055914119","14854.6799054544","15306.4098702817","15938.4328884326","16561.7709831855","17093.3211420148","17628.81822569","18255.8995587348","18879.523006347","19590.6421862714","20320.3702960878","",
"Malawi","MWI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","744.197080607013","792.079374710605","727.315221917836","795.667798723989","711.192435246015","820.773967999191","863.341071945675","872.599332109151","879.244276353611","878.13419708973","865.957498009072","800.384183012652","792.454877343139","815.739203778023","836.934384263959","840.186686318526","854.158164374392","908.3108488928","948.226519532282","996.245268543493","1032.9628806199","1051.18599619662","1039.75935944407","1062.16494063487","1090.3672076732","1088.70180507011","1083.80142082959","1095.04208875801","",
"Malaysia","MYS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10551.6589585344","11252.4903038441","11940.8557509991","12797.7906290226","13632.7265218462","14601.0747719773","15658.4014853748","16382.6629954781","14800.7940101005","15332.8323451957","16310.0927567851","16039.434015792","16554.9092900807","17165.6800737356","17976.6630931604","18577.0912034576","19251.3354521978","20093.2686944075","20687.1311180109","20009.1992823588","21107.2679372523","21818.8756940003","22590.7915238531","23224.1884369621","24194.6339084542","25016.7308951438","25685.2831376538","26824.0849753415","",
"North America","NAC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36485.7222511282","35910.2600752991","36600.7471084312","37118.8144890218","38170.4597383705","38757.0475593238","39697.1622170481","40981.4439211165","42302.9440667416","43809.1636760308","45146.1339303726","45166.4857097482","45594.6670715212","46429.4024966916","47712.9873431486","48847.887773348","49676.0558524801","50091.6536182252","49521.435681716","47706.7571408728","48516.5057039465","48978.0767077502","49651.3277354733","50137.0163700095","51034.8693583478","52016.2231575916","52375.1195431934","53191.8932916198","",
"Namibia","NAM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5786.74977367967","6041.2787468058","6270.34715280833","5988.29173797861","5914.68590988578","5964.72710522065","5970.66171921363","6036.8875765074","6057.98270777276","6102.0863393349","6178.13918904315","6139.90364297019","6340.3034778113","6527.98144112985","7246.1594275864","7345.46592529376","7774.96967684993","8097.55085080435","8207.70498090165","8113.87411070337","8460.84736812378","8721.25552382066","8967.16315170522","9255.65653184869","9617.3969565111","9973.21183307116","9818.01231103493","9517.3849122833","",
"New Caledonia","NCL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","894.542821029159","888.11387218209","803.39436896988","788.032974774638","791.886442566848","784.608946870129","783.123444862993","776.226263597935","826.558101392677","792.483470050962","753.431269283999","778.235341687686","773.072818118151","785.047422248447","757.687995598997","763.211543685505","778.130881527089","773.271725403882","816.23834662278","780.421613992679","814.205216532594","801.606086548338","862.868396885397","874.08077900075","904.458823438279","908.173857687119","917.139570800964","925.990058310694","",
"Nigeria","NGA","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3358.77895934442","3286.09034670396","3352.6719705246","3203.25280219325","3067.67785127127","2990.07842574172","3038.97044879259","3051.35236498213","3053.11587668161","2995.25333089414","3067.72655196225","3168.68493017957","3563.43749368246","3729.43025491316","3971.47213313999","4119.29464125513","4256.33059829348","4419.03348967425","4594.62143957297","4833.52993222106","5083.00680043629","5211.53225114586","5288.46331548764","5492.48513321001","5685.7999708662","5684.53572277874","5448.05297476951","5351.07680294518","",
"Nicaragua","NIC","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2993.48796559721","2922.77636950858","2870.06903895446","2797.24253913701","2830.40937157592","2938.26773648748","3065.81812556723","3130.25350381","3191.11418020428","3360.41051638548","3444.56040699276","3495.12827805279","3473.14577768981","3513.71684876028","3652.4075212677","3759.52037309495","3864.69348550989","4008.00836144647","4092.06141219441","3906.98910729919","4028.71208738128","4231.49751775883","4453.25351745962","4618.72719135384","4784.83046366078","4956.92129771835","5130.58029479392","5321.44351591724","",
"Netherlands","NLD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32090.2110490577","32614.9035517922","32921.488544792","33103.955787885","33879.3060799704","34762.8693719334","35837.030737264","37186.0604468137","38629.9401960204","40312.2364754538","41721.6940459667","42287.561885314","42062.0472712533","41982.9214289502","42686.8868319983","43507.3004303623","44965.8849968144","46527.6183857825","47134.3029916063","45125.8059189752","45524.6621425733","46066.6524059576","45411.3523464895","45191.4862497619","45668.4414721322","46494.3642578078","47269.6329521216","48472.5445411531","",
"Norway","NOR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","42813.7649619025","43924.628254043","45232.8416940254","46243.7798646019","48305.7807034881","50051.8713265966","52302.6913353941","54768.9489812141","55872.639752512","56608.5651311865","58045.0672672257","58956.3941539921","59482.3659600334","59678.4475323707","61675.6007816359","62864.7964675944","63854.1135353232","65083.2586976308","64586.1779018675","62698.285355183","62350.4107068751","62145.0261549128","63003.4108977463","62896.290059206","63419.314778542","64008.2868303461","64159.544250136","64800.0573263061","",
"Nepal","NPL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1197.94780348911","1241.41755487461","1257.83869442867","1271.0760353368","1339.51972383657","1351.69716220373","1390.76475797186","1429.23895050167","1442.29938277816","1476.88476083853","1539.71867161132","1585.51633331001","1561.27915146334","1597.87727853346","1648.98474917753","1684.33871204043","1720.85344101366","1760.94570813253","1850.0250412581","1914.70596870326","1985.98034060169","2031.08746466776","2103.35363783625","2163.95048949901","2266.18429824848","2314.27488100624","2301.67489664895","2456.3301799674","",
"Nauru","NRU","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3984.034708854","5384.92234588644","5852.41709857247","6592.43683574598","7339.30436698258","7905.08875483864","10078.3913558214","12561.4463359568","12270.2975919501","12950.5289813432","12895.6345072345","",
"New Zealand","NZL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23671.2730077945","22181.3226322416","22229.4659377406","23413.1863679013","24309.2253595657","25052.3544588234","25487.0189120063","25911.4771668286","25956.3919478104","27161.3948246786","27620.4728000552","28500.9526364051","29427.5946162384","30162.4994149813","30689.1867954499","31351.8359214992","31768.8637917327","32657.5800830811","31881.1215825182","32168.7713241048","32119.2155430773","32734.5366666969","33369.2694611882","33782.1008208516","34455.3312172237","35309.8237244851","35776.5717269995","36085.8427771972","",
"OECD members","OED","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26951.3685251041","27071.4312941835","27417.8135397139","27556.0978655639","28192.3698886922","28717.1401129549","29426.4486731495","30281.8126903354","30941.5551792136","31738.5140097713","32821.0593756349","33020.7453865172","33339.7469041063","33790.4883304853","34672.0390270772","35407.7990641635","36248.1056791131","36921.0121769645","36738.4857479299","35198.636653848","36011.8677992145","36554.0951381307","36813.9335423986","37130.192218935","37696.4799942191","38413.7622273422","38859.0842947986","39589.2148433073","",
"Oman","OMN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35042.1336865014","35568.7733414672","36821.1947771276","37372.3216938186","37441.7867178638","38316.5291427731","38911.97396871","41019.3567594359","42063.9257806803","41954.7329012644","43965.969488304","45400.3253237196","44140.9093611064","42044.7391211463","41551.5733999819","41458.3778872571","42472.5320853321","43034.6566544313","44938.9404412344","45635.9593785609","45335.8525168436","42121.4319219198","43030.1778127648","41924.8081017031","40365.2732623193","39873.3856042969","39883.9536508277","37960.7091885335","",
"Other small states","OSS","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13792.5683883623","14141.4458738284","14538.8679053594","14893.5865563319","16030.4605805922","16643.3531443275","18130.9525065842","19437.4821184956","20417.8514155973","20350.6722149452","21554.3361024396","22727.1294949679","23076.1685603524","23273.8188174425","23412.0684533476","23522.9544629093","23511.7588769234","23489.4017385269","",
"Pakistan","PAK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3054.95335823222","3121.1236233627","3272.47951472187","3244.3644692123","3280.75556016539","3357.78969194108","3433.61220399695","3383.84149949582","3387.05878458215","3429.29083973918","3494.91163184319","3486.71866488672","3523.19096757172","3617.67676661736","3804.98393592864","4013.42703325029","4174.97961065467","4288.33146300042","4273.03512307329","4304.46917151952","4283.60731163635","4309.76371307112","4367.45199617273","4464.09028934546","4576.2270153496","4695.69987892337","4857.16871756739","5034.70775633353","",
"Panama","PAN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7855.0271763251","8417.1753930489","8920.71972003985","9215.56723019402","9285.63961267696","9256.73356197219","9439.32583333492","9846.39117981537","10357.3690990501","10549.8371275517","10624.7884982216","10480.5842247376","10511.509739295","10749.0891173396","11344.2502020674","11937.6039082251","12735.5570247552","14006.1727650097","15113.2544161645","15031.2992316266","15628.5922438738","17093.8399788617","18441.3515076818","19377.9056188575","20017.9943836552","20817.5565529507","21500.0737964663","22287.9590825505","",
"Peru","PER","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5312.68466380626","5319.34129917013","5184.96718005874","5351.59457057836","5899.56378313479","6226.24561072588","6295.16040099122","6598.58522565649","6475.63281459328","6479.47409723144","6563.26793490643","6516.69315631403","6784.22222700922","6978.57006145194","7234.49054162089","7595.27184649886","8067.89867793666","8649.08066302637","9323.3539382107","9308.6747887501","9956.55663668307","10449.0932552031","10943.9192691962","11430.2557839627","11547.8342162709","11770.0344482345","12082.1680106024","12236.8013398074","",
"Philippines","PHL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4010.20282413001","3889.0051274397","3808.17056970907","3796.88243874317","3871.3541224904","3959.66666849811","4096.67558199664","4213.64034981107","4097.97779369573","4133.40251323246","4224.11322575336","4255.04273846139","4318.73732977873","4441.67532432895","4647.01093366237","4778.97121992308","4941.59893103937","5181.00346756891","5309.44218815207","5284.86526064266","5596.8372879546","5707.20484246942","5988.80438778225","6306.74606638475","6585.8959486729","6874.58256556192","7233.20610321343","7599.18806044601","",
"Palau","PLW","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12304.9752412172","12967.5289203471","13364.2945150736","12849.1577769227","13401.0221438247","13931.4108811978","13552.8511884098","13607.7457142661","12807.6918220358","11980.6926051049","11955.4078892102","12520.4948644275","12871.5311203057","12503.1430865207","12992.0892411376","14216.5420858914","14148.5079026541","13501.423829988","",
"Papua New Guinea","PNG","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2373.51982984815","2535.48309888795","2815.01559967644","3244.67832744884","3351.41980873811","3158.52622243789","3315.96550588302","3104.60937204369","2910.65122000106","2888.6113678869","2744.89941377556","2672.53872533314","2601.76403341937","2592.43972755485","2597.8123987383","2695.61793152071","2691.1709144428","2918.71582070434","2841.83903549554","2965.22658854623","3191.58040768079","3155.4035683482","3230.31872154717","3282.46375375632","3709.08164491915","3824.72982235069","3806.25573274669","3824.54684946704","",
"Poland","POL","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10276.5733299682","9521.78049650312","9731.36115631266","10069.4950860706","10580.1046331461","11300.2710804927","11975.5672031304","12740.7926723475","13323.9707346132","13943.6551893679","14732.4819975514","14920.4597322179","15232.1301462194","15785.4208615325","16605.8184287535","17193.5237317708","18267.5880180759","19563.2976317127","20391.9002245226","20952.8016743906","21770.6444359772","22850.6388460286","23218.1112952256","23555.4962149534","24355.3952737249","25307.2455311155","26093.5192486838","27343.3638422889","",
"Pre-demographic dividend","PRE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2512.20216912831","2142.59271345137","2153.96924441376","2110.3591560644","2055.36890422932","2057.51093336339","2121.6505831285","2197.3974852229","2324.09065016771","2383.20697504364","2386.30990435078","2429.80223646666","2484.44705844618","2377.76758095462","2627.68443436565","2721.54089550317","2833.95220666873","2929.03852001828","3038.26848540052","3102.0002343681","3205.40828254407","3268.40027971747","3357.71545077738","3462.49553956413","3519.25023670998","3529.94224528125","3541.75701502701","3500.46734658383","",
"Puerto Rico","PRI","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22227.1844890834","22579.0914562659","23457.7153730005","24341.3525584424","25125.7963064436","26027.2254325748","26332.3432957974","27361.9218033867","28709.7391180892","30105.9848363114","31005.1757930207","32892.166032201","33150.8380086608","33147.7934545078","36040.4112393733","35375.2998257595","35024.7199795488","34820.7718713434","34379.7377220845","33892.8481363725","33924.0641516911","34195.6510701376","34622.060371829","34913.6331753494","35066.0568593182","35314.4295032091","35527.6774861055","35403.0073803581","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20166.9279938074","21096.4284610415","21342.8565638582","20881.2060699675","21026.0209145347","21850.740004652","22529.9200028742","23422.3363670727","24420.9481126354","25227.3885769824","25999.490687324","26318.4781605115","26375.9645090982","26031.6494368752","26439.9331827642","26593.2855513384","26957.6363702978","27575.2367634059","27590.3749475111","26743.1979904258","27238.4606724422","26780.2149060404","25805.8498346706","25654.6142954091","26023.6978492184","26607.8331233896","27124.155038865","27936.8960928735","",
